img,title,company,rating,review,location,experience
https://static.ambitionbox.com/alpha/company/photos/logos/bask-hr-consulting.jpg,Data Scientist - IT (2-10 yrs),Bask HR Consulting,3.1,13,Bengaluru/Bangalore,2-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/bask-hr-consulting.jpg,Data Scientist - eCommerce (1-10 yrs),Bask Hr counsulting,3.1,13,Bengaluru/Bangalore,1-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/bask-hr-consulting.jpg,Data Scientist - Automobile (4-9 yrs),Bask HR,3.1,13,Gurgaon/Gurugram,4-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/foundation-ai.jpg,"Lead, Data Scientist - Generative AI & LLM",Foundation AI,3.4,10,Hyderabad / Secunderabad,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/foundation-ai.jpg,Data Scientist / Senior Data Scientist,Foundation AI,3.4,10,Hyderabad / Secunderabad,3-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - R/Python (3-5 yrs),Rojgarlab,3.5,10,Hyderabad/Secunderabad,3-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/spottabl.jpg,Data Scientist - Deep Learning/Machine Learning (2-8 yrs),Spottabl,3.7,7,Bengaluru/Bangalore,2-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning/Python (3-6 yrs),rojgarlab,3.5,10,Hyderabad/Secunderabad,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/venturedive.jpg,Data Scientist,VentureDive,5.0,2,Remote,3-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - Machine Learning (5-8 yrs),TVARIT,Not found,Not found,Pune,5-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Scientist,Ciel Hr Services Limited,Not found,Not found,Hyderabad / Secunderabad,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist,Paramount HR,Not found,Not found,Gurgaon / Gurugram,3-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Praudyo Solutions Private Limited.,Not found,Not found,New Delhi,3-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Paramount HR,Not found,Not found,Gurgaon / Gurugram,0-3 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Junior Data Scientist - Statistical Modeling (2-3 yrs),Antal,1.0,1,Chennai,2-3 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Allegis Group,Not found,Not found,Hyderabad / Secunderabad,8-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,We do have openings For Data Scientist (H1B Visa Holders Can apply),Busitants Inc,Not found,Not found,Usa,4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Analyst/Business analyst/Data Science (only from Bank & NBFC),Hcapital,Not found,Not found,Mumbai,3-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist (hr026@hcapital.in) immediate joiner,Hcapital,Not found,Not found,Bangalore Rural,4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,4Bell Technology,Not found,Not found,Indore,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Predictive Modeling (4-10 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,Gurgaon/Gurugram,4-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zolve.jpg,Zolve - Data Scientist - Credit Risk Domain (5-12 yrs),Zolve Innovations Private Limited,3.3,42,Bengaluru/Bangalore,5-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/growthjockey.jpg,Data scientist,GrowthJockey,4.7,4,Gurgaon/Gurugram,0-1 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aryng.jpg,Aryng - Senior Data Scientist - Python/R (3-5 yrs),Aryng LLC,4.4,3,Not found,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Aryng - Senior Data Scientist (4-12 yrs),Aryng,4.4,3,Not found,4-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning (5-12 yrs),Rtex HR Services Pvt. Ltd.,5.0,2,Us,5-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Megaroy Solutions - Data Scientist - Machine Learning (2-10 yrs),Megaroy Solutions Private Limited,5.0,2,Noida,2-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Brainlabs Digital  - Director - Data Science (10-15 yrs),Brainlabs Digital Limited,5.0,2,Bengaluru/Bangalore,10-15 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Young Creators Media - Data Scientist  (5-7 yrs),Y Creators Media,4.4,3,Vijayawada,5-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead - Data Scientist,Intrics,5.0,2,Noida,8-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - IT (4-7 yrs),Zecruiters job connect ltd.,5.0,2,Others,4-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Scientist - Python/SQL (7-12 yrs),XANDER CONSULTING AND ADVISORY PRIVATE LIMITED,Not found,Not found,Bangalore / Bengaluru,7-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data scientist / ML engineer -- US MNC (analytics),Aspyra Hr Services,Not found,Not found,"Delhi/Ncr, Gurgaon / Gurugram",5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,USA H1B Work permit - USA Onsite Opportunities For Software /IT prof,Vortalsoft Solutions,Not found,Not found,United States (U.S),8-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,SR DATA Scientist - DATA Analytics,SUJATHA RASIK,Not found,Not found,"Pune, Bangalore / Bengaluru, Mumbai",5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,The IT Mind,3.1,10,"Chennai, Pune, New Delhi
													+4 more",4-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist/Senior Data Scientist - Artificial Intelligence/Machine Learning (1-5 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,1-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - Azure Platform (2-5 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,2-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Machine Learning Engineer - Deep Learning/Tensorflow (4-8 yrs),Squareroot,4.9,2,Bengaluru/Bangalore,4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - Machine Learning/Mathematical Modeling (2-3 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,2-3 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Data Scientist,Aptus Data Labs,2.7,4,Bengaluru/Bangalore,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Senior/Lead Data Scientist - Predictive Analytics & Operations Research (4-8 yrs),Aptus Data Labs,2.7,4,"Bengaluru/Bangalore, Hyderabad/Secunderabad",4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - R/SQL/Python (1-3 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,1-3 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Principal Scientist - Data Sciences (5-9 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,5-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - R Programming (2-4 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Senior Data Scientist - R/SQL/NLP (4-9 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,4-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - NLP/Artificial Intelligence (3-5 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,3-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - NLP/Artificial Intelligence (3-7 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - NLP (3-6 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist (2-6 yrs),Aptus Data Labs,2.7,4,Bengaluru/Bangalore,2-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/aptus-data-labs.jpg,Aptus Data Labs - Data Scientist - SQL/Python (1-8 yrs),Aptus Data Labs,2.7,4,Not found,1-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Deep Learning/Machine Learning (4-10 yrs),AICS Consultancy,3.2,13,"Bengaluru/Bangalore, Pune",4-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning/Deep Learning (1-5 yrs),SquareRoot,4.9,2,Bengaluru/Bangalore,1-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,vPhrase - Principal/Specialist - Data Mining/Scientist (8-10 yrs),vPhrase Analytics Solutions Pvt. Ltd.,3.3,2,Pune,8-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zl-technologies.jpg,ZL Technologies - Data Scientist - R/Python (6-10 yrs),ZL Technologies,3.3,11,Hyderabad/Secunderabad,6-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zl-technologies.jpg,Data Scientist,ZL TECHNOLOGIES PRIVATE INDIA LIMITED,3.3,11,Hyderabad/Secunderabad,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zl-technologies.jpg,ZL Tech - Data Scientist (5-10 yrs),ZL Technologies,3.3,11,Hyderabad/Secunderabad,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zl-technologies.jpg,ZL Tech - Data Scientist - Tableau/Business Intelligence (5-10 yrs),ZL TECHNOLOGIES INDIA PRIVATE LIMITED,3.3,11,Hyderabad/Secunderabad,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Inquizity Metanoia - Supply Chain Planning/Operations Analyst - Data Science (1-4 yrs),Inquizity,3.3,11,Mumbai,1-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/iitjobs.jpg,Data Scientist - NLP/Data Wrangling (4-9 yrs),IITjobs Inc.,3.8,4,Bengaluru/Bangalore,4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Inquizity Metanoia - Data Scientist (2-4 yrs),Inquizity,3.3,11,Mumbai,2-4 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Natural Learning Process Trainer - Data Structure (0-5 yrs),Episeio Business Solutions,4.5,2,Punjab,0-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Setu,5.0,1,Bangalore / Bengaluru,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Acumont Solutions,Not found,Not found,Ahmedabad,3-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/neotas.jpg,Lead Data Scientist,NeoStats,3.4,8,Bengaluru/Bangalore,7-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Python/Tensorflow (3-9 yrs),The Hub,4.0,4,Bengaluru/Bangalore,3-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - R/Python (1-5 yrs),The Hub,4.0,4,Bengaluru/Bangalore,1-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,TrellisSoft - Python/Django Expert - Machine Learning (8-15 yrs),TrellisSoft Engineering Services Pvt. Ltd,3.1,15,"Bengaluru/Bangalore, Goa",8-15 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/locus-it-services.jpg,Forecasting Analyst / Data Scientist,LOCUS IT SERVICES PRIVATE LIMITED,2.1,11,Bangalore / Bengaluru,2-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/locus-it-services.jpg,Senior Data Scientist,LOCUS IT SERVICES PRIVATE LIMITED,2.1,11,Bangalore / Bengaluru,6-11 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/value-vision-management-consultants.jpg,Senior Manager - Analytics - Financial Services (10-16 yrs),Value Vision Management Consultants,4.0,3,Not found,10-16 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/value-vision-management-consultants.jpg,Data Scientist - Data Analytics - Telecommunication Media Technology (1-13 yrs),Value Vision Management Consultants,4.0,3,Not found,1-13 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/value-vision-management-consultants.jpg,Data Scientist - Management Consulting Firm - IIT/IIM/NIT/ISI/BITS/VIT (7-11 yrs),Value Vision Management Consultants,4.0,3,Not found,7-11 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/value-vision-management-consultants.jpg,Data Scientist - Quantum (4-12 yrs),Value Vision Management,4.0,3,Not found,4-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/value-vision-management-consultants.jpg,Data Scientist - IT (9-13 yrs),Value Vision Management,4.0,3,Not found,9-13 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager - Data Scientist/Analytics (3-9 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,Gurgaon/Gurugram,3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Analytics Manager - SQL/Python (2-8 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,Gurgaon/Gurugram,2-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Senior Analyst & AI Lead - Data Science (2-14 yrs),HuQuo,3.7,15,"Gurgaon/Gurugram, Delhi Ncr, New Delhi
													+1 more",2-14 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zolve.jpg,Zolve - Data Scientist - Credit Risk (5-10 yrs),Zolve Innovations Pvt Ltd,3.3,42,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Associate Data Scientist - Artificial Intelligence/Machine Learning (6-10 yrs),Talisman Advisors,4.3,6,Gurgaon/Gurugram,6-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - IT (6-12 yrs),Talisman Adviosrs,4.3,6,Gurgaon/Gurugram,6-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/symansys-technologies-india-pvt-dot-ltd-dot.jpg,Data Scientist - Python/R/SQL (2-8 yrs),Symansys Technologies Pvt. Ltd.,3.4,21,"Pune, Mumbai",2-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Junior Data Scientist,Wrtr Ink Llp,Not found,Not found,Bangalore / Bengaluru,0-2 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist (Experience in Azure Cloud & Python)_Bangalore Location,Adecco Group,Not found,Not found,Bangalore / Bengaluru,8-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Sr Data Scientist/ Manager (Remote- Contract Role),High Heads Management Consultants,Not found,Not found,"Delhi/Ncr, Bangalore / Bengaluru, Mumbai",7-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Hiring : Data Scientist - Natural Language Processing,Peoplefy Infosolutions,Not found,Not found,Pune,6-11 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Rellio Services,Not found,Not found,Hyderabad / Secunderabad,6-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,"Senior Data Scientist, R&D",PulsePoint,Not found,Not found,Mumbai,4-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist Analyst,Macrohire,Not found,Not found,Ahmedabad,8-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,savii,Not found,Not found,Bangalore / Bengaluru,3-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,We are hiring For Principal Data Scientist (Delivery Manager ),Sumeru Software Solutions,Not found,Not found,Hyderabad / Secunderabad,12-20 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist_Immediate Joiner,Apolis Consulting,Not found,Not found,Gurgaon / Gurugram,8-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Telecom Domain (10-20 yrs),Prominent Staffing,5.0,1,Not found,10-20 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Transformative Learning Solutions - Data Scientist - Statistical Modeling & Analysis (2-4 yrs),Transformative Learning Solutions,2.8,26,Gurgaon/Gurugram,2-4 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - R/Python (6-9 yrs),Agrim Corporate Services Ltd,4.8,2,Mumbai,6-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/talentone-dot-in.jpg,Lead Data Scientist - Real Estate (5-9 yrs),Talentone,4.8,2,"Dubai, Middle East, International/Overseas",5-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Assistant Vice President - Data Science (11-15 yrs),Agrim Corporate Services Ltd,4.8,2,Bengaluru/Bangalore,11-15 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Python/Deep Learning (2-5 yrs),Agrim Corporate Services Ltd,4.8,2,Bengaluru/Bangalore,2-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Consultant - Data Science - IT (8-10 yrs),Agrim Corporate Services Ltd,4.8,2,Bengaluru/Bangalore,8-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Specialist - ETL Tools/Eagle PACE (6-10 yrs),Virtuoso Staffing Solutions,Not found,Not found,"Mumbai, Navi Mumbai",6-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/talentone-dot-in.jpg,Principal Engineer - Data Scientist - Healthcare (8-14 yrs),Talentone,4.8,2,Bengaluru/Bangalore,8-14 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/mediamelon.jpg,MediaMelon - Data Scientist (2-5 yrs),MediaMelon,3.9,4,Not found,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/prismforce.jpg,Senior Data Scientist,prismforce,3.7,5,"Pune, Mumbai, Bangalore / Bengaluru
													+1 more",5-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/prismforce.jpg,Data Scientist - Artificial Intelligence/Machine Learning (2-5 yrs),Prismforce,3.7,5,"Bengaluru/Bangalore, Mumbai, Pune",2-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist | Leading IT Co. | Kozhikode,Hindco Recruitment Consultants,Not found,Not found,"Thiruvananthapuram, Calicut/Kozhikode, Cochin/Ernakulam/Kochi",2-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Scientist - Predictive Analysis  (Chennai),Emmess Technologies,Not found,Not found,"Chennai, Pallavaram",7-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Nerdapplabs - Data Scientist - Machine Learning (4-6 yrs),Nerdapplabs Software Solutions Pvt. Ltd.,4.7,2,Noida,4-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Bonzer Business Solutions Pvt Ltd.,4.1,3,Noida,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead - Data Scientist - Internet/Online (4-9 yrs),ASTERION,4.2,3,"Bengaluru/Bangalore, Mumbai",4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Manager - Data Scientist - PhD (5-10 yrs),ASTERION,4.2,3,"Bengaluru/Bangalore, Gurgaon/Gurugram, Mumbai",5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead - Data Science - BFS (5-8 yrs),ASTERION,4.2,3,"Bengaluru/Bangalore, Mumbai",5-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - BFSI (4-8 yrs),ASTERION,4.2,3,Bengaluru/Bangalore,4-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Data Scientist - BFSI (5-12 yrs),ASTERION,4.2,3,Bengaluru/Bangalore,5-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/placewell-consultants.jpg,Data Scientist - IT (2-10 yrs),Placewell,2.4,31,"Bengaluru/Bangalore, Gurgaon/Gurugram, Mumbai",2-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,InvoLead,3.5,6,New Delhi,2-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist -Chennai,Prodigy Recruitment Consultants,Not found,Not found,Chennai,0-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/vital_930883.jpg,Vital - Data Analyst/Data Scientist - Machine Learning/Operations Research (2-5 yrs),Vital,4.6,2,New Delhi,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/rinalytics-advisors.jpg,Head - Data Science - Engineering Team  (10-16 yrs),Rinalytics Advisors,3.9,3,Bengaluru/Bangalore,10-16 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/getinz-techno-services.jpg,Data Scientist - R/Python (2-5 yrs),Getinz,5.0,3,Gurgaon/Gurugram,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/wowjobs.jpg,Data Engineer - Python/Spark (7-10 yrs),Wow jobs,4.4,5,Hyderabad/Secunderabad,7-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist,ORMAE (Operations Research Machine learning & Analytics Experts LLP),3.2,9,Bangalore / Bengaluru,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/cliksource.jpg,Data Scientist,Hyqoo,4.5,2,Remote,3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/saaki-argus-and-averil-consulting.jpg,Data Scientist - NBFC (2-6 yrs),Saaki Argus & Averil Consulting,3.4,6,"Chennai, Bengaluru/Bangalore",2-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - HR Analytics - BFSI (1-6 yrs),Shree Balaji Employment Services,3.2,8,Bengaluru/Bangalore,1-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning/Computer Vision (2-3 yrs),Zyclyx Consulting Services Private limited,4.0,3,Not found,2-3 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Markytics - Data Scientist (3-8 yrs),Markytics,3.4,6,"Dehradun, Uttarakhand",3-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Markytics - Data Scientist - Optimization & Predictive Analytics (3-5 yrs),Markytics,3.4,6,Mumbai,3-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/quickplay-media-part-of-at-and-t.jpg,Senior Data Scientist,firstlight.ai,3.3,7,Chennai,4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Analytics India Magazine - Data Scientist - Python (5-10 yrs),Analytics India Magazine,3.8,4,"Delhi NCR, Bengaluru/Bangalore, Kolkata
													+4 more",5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/neufvasi-digital-solutions.jpg,Team Lead/Manager/Assistant Manager - Data Science (7-11 yrs),Neufvasi Digital Solutions Private Limited,5.0,3,Mumbai,7-11 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/avows-technologies.jpg,Avows Technologies - Developer - AI/ML Technologies (2-5 yrs),Avows Technologies,3.5,4,Chennai,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/rgf-select-india.jpg,Data Scientist - Big Data/Hadoop (5-8 yrs),RGF SELECT INDIA,3.8,3,Mumbai,5-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/forecastera-india.jpg,Machine Learning Data Scientist - NLP,ForecastEra Technologies Pvt Ltd,3.8,13,"Bengaluru/Bangalore, Hyderabad/Secunderabad",3-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP,Benovymed Healthcare,Not found,Not found,"Delhi/Ncr, Noida, Gurgaon / Gurugram",0-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead / Principal Data Scientist,Ad Astra Consultants .,Not found,Not found,Bangalore / Bengaluru,8-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Vishanz Business Services Private Limited,Not found,Not found,"Chennai, Bangalore / Bengaluru, Hyderabad / Secunderabad",7-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/kairos-consultancy.jpg,Deputy Vice President - Data Scientist - NBFC (7-10 yrs),Kairos Consulting India,3.6,11,Mumbai,7-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/random-trees.jpg,Data Scientist - R/Python (5-7 yrs),RANDOMTREES PRIVATE LIMITED,3.5,19,Not found,5-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/dev-solutions.jpg,Data Scientist : Financial Services,Dev Solutions,5.0,3,Gurgaon/Gurugram,2-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/kairos-consultancy.jpg,Data Scientist - Internet/Online (3-8 yrs),Kairos Consulting India,3.6,11,Gurgaon/Gurugram,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/kairos-consultancy.jpg,Data Scientist - R/Python (3-8 yrs),Kairos Consulting,3.6,11,Gurgaon/Gurugram,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/brainsearch-consulting.jpg,Senior Data Analyst/Data Scientist/Data Analyst - R/Python (6-9 yrs),Brainsearch Consulting Pvt Ltd,5.0,3,"Kolkata, Mumbai",6-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Analytics India Magazine - Data Scientist (3-7 yrs),Analytics India Magazine,3.8,4,"Bengaluru/Bangalore, Mumbai, Pune",3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Analytics India Magazine - Senior Data Scientist (8-10 yrs),Analytics India Magazine,3.8,4,Hyderabad/Secunderabad,8-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Data Scientist - NLP/Machine Learning Algorithms (2-4 yrs),Analytics India Magazine,3.8,4,Hyderabad/Secunderabad,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Analytics India Magazine - Data Scientist - Predictive Modelling + Python (3-7 yrs),Analytics India Magazine,3.8,4,Noida,3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/analytics-india-magazine.jpg,Analytics India Magazine - Manager - Business Analytics (6-10 yrs),Analytics India Magazine,3.8,4,Bengaluru/Bangalore,6-10 Yrs
